content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sentiment_polarity,sentiment_subjective,wordCount,uppercaseCharCount,specialCharCount,sentiment_rating,tokens,final_tokens,clean_text,polarity_clean,sentiment_clean
"suka aja belanja di Superindo Karangrejo, bersih, rapi, buah² sllu segar & sllu ada diskon utk member🥰",5,0,07.01.000,2024-06-05 12:50:24,,,0.0,0.0,17,2,4,Positive,"['suka', 'belanja', 'karangrejo', 'bersih', 'rapi', 'buah', 'sllu', 'segar', 'sllu', 'diskon', 'member']","['suka', 'karangrejo', 'bersih', 'rapi', 'buah', 'sllu', 'segar', 'sllu', 'diskon', 'member']",suka karangrejo bersih rapi buah sllu segar sllu diskon member,0.0,Neutral
Bagus,5,0,05.03.000,2024-06-05 10:53:18,,,0.0,0.0,1,1,0,Positive,['bagus'],[],,0.0,Neutral
"Mantap...pelayanannya ramah, super cepat, segala peralatan ataupun perlengkapan rumah tangga tersedia.",5,2,08.00.000,2024-06-04 17:11:29,,,0.3333333333333333,0.6666666666666666,11,1,6,Positive,"['mantap', 'layan', 'ramah', 'super', 'cepat', 'alat', 'lengkap', 'rumah', 'tangga', 'sedia']","['mantap', 'ramah', 'cepat', 'alat', 'lengkap', 'rumah', 'tangga', 'sedia']",mantap ramah cepat alat lengkap rumah tangga sedia,0.0,Neutral
Good,4,0,08.00.000,2024-06-04 11:37:25,,,0.7,0.6000000000000001,1,1,0,Positive,['good'],['good'],good,0.7,Positive
"Km sdh member di Superindo sekitar sethn hrg disupermarket ada promo tiap minggu u/udang vaname,berbagai ikan&brg lainnya boleh coba belanja disupermarket ini",5,0,06.00.000,2024-06-03 08:41:29,,,0.0,0.0,22,2,3,Positive,"['km', 'member', 'sethn', 'hrg', 'supermarket', 'promo', 'minggu', 'u', 'udang', 'vaname', 'ikan', 'barang', 'coba', 'belanja', 'supermarket']","['km', 'member', 'hrg', 'supermarket', 'minggu', 'u', 'udang', 'ikan', 'coba', 'supermarket']",km member hrg supermarket minggu u udang ikan coba supermarket,0.0,Neutral
Good,5,0,,2024-06-03 00:27:06,,,0.7,0.6000000000000001,1,1,0,Positive,['good'],['good'],good,0.7,Positive
"pelayan ikan bakar payah, pelayanan nya jg kasar",1,0,08.00.000,2024-06-02 13:41:57,,,0.0,0.0,8,0,1,Negative,"['layan', 'ikan', 'bakar', 'payah', 'layan', 'kasar']","['ikan', 'bakar', 'payah']",ikan bakar payah,0.0,Neutral
Harusny ada roko lah KOCAKKK,1,0,08.00.000,2024-06-02 02:55:46,,,0.0,0.0,5,8,0,Negative,"['harusny', 'roko', 'kocakkk']",[],,0.0,Neutral
Tidak bisa mencari barang yang kita butuhkan,1,0,08.00.000,2024-05-30 21:50:38,,,0.0,0.0,7,1,0,Negative,"['cari', 'barang', 'butuh']","['cari', 'butuh']",cari butuh,0.0,Neutral
"aduuuhhh jangan di ganti2 donk menunya,, liat katalog aja susah banget,, g bisa lihat JSM jg sekarang.. awal download gampang,, skrg malah ribet.. meski hanya sekedar lihat katalog😑",3,3,08.00.000,2024-05-30 16:52:34,,,0.0,0.0,28,3,10,Neutral,"['aduuuhhh', 'ganti', 'donk', 'menu', 'liat', 'katalog', 'susah', 'banget', 'g', 'lihat', 'jsm', 'download', 'gampang', 'skrg', 'ribet', 'dar', 'lihat', 'katalog']","['ganti', 'donk', 'menu', 'liat', 'katalog', 'susah', 'g', 'lihat', 'jsm', 'download', 'gampang', 'skrg', 'ribet', 'dar', 'lihat', 'katalog']",ganti donk menu liat katalog susah g lihat jsm download gampang skrg ribet dar lihat katalog,0.0,Neutral
"aplikasi SANGAT AMBURADUL. jaringan lancar kencang tp utk ngeload menu ga muncul"".servermu jebol apa gmn?",1,0,08.00.000,2024-05-30 13:41:55,,,0.0,0.0,15,15,4,Negative,"['amburadul', 'jaring', 'lancar', 'kencang', 'ngeload', 'menu', 'muncul', 'servermu', 'jebol', 'gmn']","['amburadul', 'jaring', 'lancar', 'kencang', 'menu', 'muncul', 'gmn']",amburadul jaring lancar kencang menu muncul gmn,0.0,Neutral
"Dulu2 lancar aja, makin sini kacau banget gak bisa liat promo, aktivitas, katalog semuanya gak bisa di buka,,",1,3,08.00.000,2024-05-30 12:55:32,,,0.0,0.0,18,1,5,Negative,"['lancar', 'kacau', 'banget', 'liat', 'promo', 'aktivitas', 'katalog', 'buka']","['lancar', 'kacau', 'liat', 'katalog']",lancar kacau liat katalog,0.0,Neutral
Membantu info produk murah 👌,5,0,06.00.000,2024-05-30 12:47:17,,,0.0,0.0,5,1,0,Positive,"['bantu', 'info', 'produk', 'murah']","['bantu', 'info', 'produk', 'murah']",bantu info produk murah,0.0,Neutral
Tau harga BRG,5,0,06.00.000,2024-05-30 11:58:26,,,0.0,0.0,3,4,0,Positive,"['tau', 'harga', 'barang']",['tau'],tau,0.0,Neutral
Mening promo lopp,5,0,05.03.000,2024-05-28 15:47:30,,,0.0,0.0,3,1,0,Positive,"['ning', 'promo', 'lopp']",[],,0.0,Neutral
Bnyk manfaatnya menjadi member My Super Indo,5,0,05.03.000,2024-05-27 21:11:45,,,0.3333333333333333,0.6666666666666666,7,4,0,Positive,"['bnyk', 'manfaat', 'member', 'my', 'super', 'indo']","['bnyk', 'manfaat', 'member', 'my', 'indo']",bnyk manfaat member my indo,0.0,Neutral
Please untuk wilayah gresik diberi layaman deliverynya....,5,0,08.00.000,2024-05-27 09:01:49,,,0.0,0.0,7,1,4,Positive,"['please', 'wilayah', 'gresik', 'layam', 'deliverynya']","['please', 'wilayah']",please wilayah,0.0,Neutral
Saya ganti no hp trus hrs bgmn ?,5,0,08.00.000,2024-05-26 11:13:51,,,0.0,0.0,8,1,1,Positive,"['ganti', 'no', 'hp', 'trus', 'hrs', 'bgmn']","['ganti', 'no', 'hp', 'trus', 'hrs', 'bgmn']",ganti no hp trus hrs bgmn,0.0,Neutral
Murah yang di ingunkan selalu ada,5,0,07.01.000,2024-05-26 10:10:10,,,0.0,0.0,6,1,0,Positive,"['murah', 'ingunkan']",['murah'],murah,0.0,Neutral
Bagus dan selalu update Memudahkan pelanggan berbelanja,5,0,07.01.000,2024-05-26 07:59:20,,,0.0,0.0,7,2,0,Positive,"['bagus', 'mudah', 'langgan', 'belanja']","['mudah', 'langgan']",mudah langgan,0.0,Neutral
"Selalu d hati,, 🥰🥰",5,0,08.00.000,2024-05-26 05:41:05,,,0.0,0.0,4,1,2,Positive,"['d', 'hati']","['d', 'hati']",d hati,0.0,Neutral
peri gud,5,0,07.01.000,2024-05-25 15:51:25,,,0.0,0.0,2,0,0,Positive,"['peri', 'gud']",['gud'],gud,0.0,Neutral
Good,5,0,,2024-05-25 14:18:29,,,0.7,0.6000000000000001,1,1,0,Positive,['good'],['good'],good,0.7,Positive
Superindo sangat membantu mnengah ke bawah harganya..jdi mksh bnyk buat suprindo.,5,0,08.00.000,2024-05-25 12:30:13,,,0.0,0.0,11,1,3,Positive,"['bantu', 'mnengah', 'harga', 'jdi', 'mksh', 'bnyk', 'suprindo']","['bantu', 'jdi', 'mksh', 'bnyk', 'suprindo']",bantu jdi mksh bnyk suprindo,0.0,Neutral
Berguna sekali,5,0,07.01.000,2024-05-24 20:45:07,,,0.0,0.0,2,1,0,Positive,['guna'],['guna'],guna,0.0,Neutral
"Refund ke debit BSI Visa sudah sebulan belum masuk, saling lempar tanggung jawab BSI dengan Superindo. Mengecewakan belanja di sini.",1,0,,2024-05-24 13:03:49,,,0.0,0.0,20,10,3,Negative,"['refund', 'debit', 'bsi', 'visa', 'bulan', 'masuk', 'lempar', 'tanggung', 'bsi', 'kecewa', 'belanja']","['refund', 'debit', 'bsi', 'visa', 'bulan', 'masuk', 'tanggung', 'bsi', 'kecewa']",refund debit bsi visa bulan masuk tanggung bsi kecewa,0.0,Neutral
Dimana mencari promo koran di apk superindo? Tolong munculkan promo koran (senin kamis dan JSM) jg di apk superinfo,3,0,08.00.000,2024-05-24 08:36:54,,,0.0,0.0,19,5,3,Neutral,"['mana', 'cari', 'promo', 'koran', 'apk', 'tolong', 'muncul', 'promo', 'koran', 'senin', 'kamis', 'jsm', 'apk', 'superinfo']","['mana', 'cari', 'koran', 'apk', 'tolong', 'muncul', 'koran', 'senin', 'kamis', 'jsm', 'apk']",mana cari koran apk tolong muncul koran senin kamis jsm apk,0.0,Neutral
Murah,5,0,07.01.000,2024-05-24 08:06:54,,,0.0,0.0,1,1,0,Positive,['murah'],['murah'],murah,0.0,Neutral
Aplikasi bagus bsa belanja datang lansung atau co produk siap anter,5,0,08.00.000,2024-05-23 20:32:41,,,0.0,0.0,11,1,0,Positive,"['bagus', 'bsa', 'belanja', 'lansung', 'co', 'produk', 'anter']","['bsa', 'lansung', 'co', 'produk', 'anter']",bsa lansung co produk anter,0.0,Neutral
Lengkap,5,0,05.03.000,2024-05-23 16:41:32,,,0.0,0.0,1,1,0,Positive,['lengkap'],['lengkap'],lengkap,0.0,Neutral
"Promo online dengan promo offline di toko berbeda, lebih bagus promo offline toko. Jika ada kendala sulit komplain nya",1,0,08.00.000,2024-05-22 22:32:55,,,0.0,0.0,19,2,2,Negative,"['promo', 'online', 'promo', 'offline', 'toko', 'beda', 'bagus', 'promo', 'offline', 'toko', 'kendala', 'sulit', 'komplain']","['online', 'offline', 'toko', 'beda', 'offline', 'toko', 'kendala', 'sulit', 'komplain']",online offline toko beda offline toko kendala sulit komplain,0.0,Neutral
Sangat membantu utk program promo mingguan,5,0,05.03.000,2024-05-22 17:33:24,,,0.0,0.0,6,1,0,Positive,"['bantu', 'program', 'promo', 'minggu']","['bantu', 'program', 'minggu']",bantu program minggu,0.0,Neutral
ok,5,0,08.00.000,2024-05-22 08:38:19,,,0.5,0.5,1,0,0,Positive,['ok'],[],,0.0,Neutral
Mudah dalam aneka kebutuhan,5,0,06.00.000,2024-05-21 23:48:49,,,0.0,0.0,4,1,0,Positive,"['mudah', 'aneka', 'butuh']","['mudah', 'aneka', 'butuh']",mudah aneka butuh,0.0,Neutral
Promonya gak byk,3,0,06.00.000,2024-05-21 21:34:12,,,0.0,0.0,3,1,0,Neutral,"['promonya', 'byk']","['promonya', 'byk']",promonya byk,0.0,Neutral
Sangat senang dan nyaman belanja di sini,5,0,07.01.000,2024-05-21 14:13:19,,,0.0,0.0,7,1,0,Positive,"['senang', 'nyaman', 'belanja']","['senang', 'nyaman']",senang nyaman,0.0,Neutral
Membantuku untuk belanja,5,0,08.00.000,2024-05-20 17:24:04,,,0.0,0.0,3,1,0,Positive,"['bantu', 'belanja']",['bantu'],bantu,0.0,Neutral
Sangat terjangkau,5,0,07.01.000,2024-05-20 11:10:47,,,0.0,0.0,2,1,0,Positive,['jangkau'],['jangkau'],jangkau,0.0,Neutral
"Sangat memudahkan sekali untuk berbelanja dari mana saja dan bisa dikirim kemana saja. Hanya saja jika gagal payment, cukup merepotkan karena harus pilih barang lagi dari awal. Sekedar masukan, andai gagal payment, apakah produk bisa otomatis masuk kembali ke keranjang agar memudahkan kami untuk proses payment kembali. Smoga menjadi pertimbangan untuk lebih baik terus kedepan nya. Sukses slalu ya superindo.",5,48,07.01.000,2024-05-20 10:01:57,,,0.0,0.0,60,5,8,Positive,"['mudah', 'belanja', 'kirim', 'mana', 'gagal', 'payment', 'repot', 'pilih', 'barang', 'dar', 'masuk', 'andai', 'gagal', 'payment', 'produk', 'otomatis', 'masuk', 'keranjang', 'mudah', 'proses', 'payment', 'smoga', 'timbang', 'depan', 'sukses', 'slalu']","['mudah', 'kirim', 'mana', 'gagal', 'payment', 'repot', 'pilih', 'dar', 'masuk', 'andai', 'gagal', 'payment', 'produk', 'otomatis', 'masuk', 'keranjang', 'mudah', 'proses', 'payment', 'smoga', 'timbang', 'depan', 'sukses', 'slalu']",mudah kirim mana gagal payment repot pilih dar masuk andai gagal payment produk otomatis masuk keranjang mudah proses payment smoga timbang depan sukses slalu,0.0,Neutral
Mantap,5,0,,2024-05-20 08:33:00,,,0.0,0.0,1,1,0,Positive,['mantap'],['mantap'],mantap,0.0,Neutral
Sangat berguna,5,0,07.01.000,2024-05-20 08:05:16,,,0.0,0.0,2,1,0,Positive,['guna'],['guna'],guna,0.0,Neutral
Perbanyak lah barang promo,5,0,,2024-05-20 04:51:54,,,0.0,0.0,4,1,0,Positive,"['banyak', 'barang', 'promo']",['banyak'],banyak,0.0,Neutral
belanja di Superindo harganya lebih murah dan pelayanannya sangat baik...👍👍👍👍👍,5,0,07.01.000,2024-05-19 18:25:35,,,0.0,0.0,10,1,3,Positive,"['belanja', 'harga', 'murah', 'layan']",['murah'],murah,0.0,Neutral
"Saya sebagai member baru, dengan cara mendownload aplikasi superindo merasa lebih simple.",5,1,08.00.000,2024-05-19 16:45:22,,,0.0,0.35714285714285715,12,1,2,Positive,"['member', 'mendownload', 'simple']","['member', 'mendownload', 'simple']",member mendownload simple,0.0,Neutral
Banyak promo nya,5,0,07.01.000,2024-05-19 14:31:40,,,0.0,0.0,3,1,0,Positive,['promo'],[],,0.0,Neutral
Good job,5,0,08.00.000,2024-05-19 08:06:48,,,0.7,0.6000000000000001,2,1,0,Positive,"['good', 'job']","['good', 'job']",good job,0.7,Positive
Nnnññ,5,0,05.03.000,2024-05-18 20:42:49,,,0.0,0.0,1,1,0,Positive,['nnn'],[],,0.0,Neutral
Parkiran luas gratis enak belanja di Superindo,5,0,2.5.0,2024-05-18 17:45:49,,,0.0,0.0,7,2,0,Positive,"['parkir', 'luas', 'gratis', 'enak', 'belanja']","['parkir', 'luas', 'gratis', 'enak']",parkir luas gratis enak,0.0,Neutral
utr🏴,5,0,05.03.000,2024-05-18 15:13:06,,,0.0,0.0,1,0,0,Positive,['utr'],[],,0.0,Neutral
Kenapa harus update,3,0,07.01.000,2024-05-18 14:09:41,,,0.0,0.0,3,1,0,Neutral,[],[],,0.0,Neutral
Ok,5,0,05.03.000,2024-05-18 12:26:16,,,0.5,0.5,1,1,0,Positive,['ok'],[],,0.0,Neutral
Seru belanja pakai apk,5,0,07.01.000,2024-05-18 10:24:13,,,0.0,0.0,4,1,0,Positive,"['seru', 'belanja', 'pakai', 'apk']","['seru', 'pakai', 'apk']",seru pakai apk,0.0,Neutral
Saya suka fitur digital receipt bikin budgeting jadi lebih mudah dan go green juga,5,1,07.01.000,2024-05-18 08:48:48,,,-0.1,0.15,14,1,0,Positive,"['suka', 'fitur', 'digital', 'receipt', 'bikin', 'budgeting', 'mudah', 'go', 'green']","['suka', 'fitur', 'digital', 'bikin', 'budgeting', 'mudah', 'go', 'green']",suka fitur digital bikin budgeting mudah go green,-0.1,Negative
"Dengan download aplikasi ini, lumayan banyak discount belanja di Superindo",5,0,07.01.000,2024-05-18 07:25:14,,,0.0,0.0,10,2,1,Positive,"['download', 'lumayan', 'discount', 'belanja']","['download', 'lumayan', 'discount']",download lumayan discount,0.0,Neutral
jos,5,0,,2024-05-18 07:21:47,,,0.0,0.0,1,0,0,Positive,['jos'],['jos'],jos,0.0,Neutral
Atif belanja di toko,5,0,08.00.000,2024-05-18 07:09:23,,,0.0,0.0,4,1,0,Positive,"['atif', 'belanja', 'toko']",['toko'],toko,0.0,Neutral
"Bagus sekali aplikasinya, semoga bermanfaat bagi kalian semua ya :D ✨🙌🏻",5,0,,2024-05-17 22:14:46,,,1.0,1.0,11,2,2,Positive,"['bagus', 'aplikasi', 'moga', 'manfaat', 'd']","['aplikasi', 'moga', 'manfaat', 'd']",aplikasi moga manfaat d,0.0,Neutral
Kebanyakan update,1,0,,2024-05-17 20:35:49,,,0.0,0.0,2,1,0,Negative,['banyak'],['banyak'],banyak,0.0,Neutral
Promo sesalu update.. sukses selalu untuk Superindo,5,0,07.01.000,2024-05-17 14:54:30,,,0.0,0.0,7,2,2,Positive,"['promo', 'sesalu', 'sukses']",['sukses'],sukses,0.0,Neutral
Ndak bisa liat promo jam Suka sama tampilan yg dulu,4,0,07.01.000,2024-05-17 12:11:36,,,0.0,0.0,10,2,0,Positive,"['ndak', 'liat', 'promo', 'jam', 'suka', 'tampil']","['ndak', 'liat', 'jam', 'suka', 'tampil']",ndak liat jam suka tampil,0.0,Neutral
Terlalu sering pembaruan 😵‍💫😵‍💫😵‍💫,1,0,05.03.000,2024-05-17 09:30:18,,,0.0,0.0,4,1,0,Negative,['baru'],['baru'],baru,0.0,Neutral
Ramah pelayanan nya,5,0,07.01.000,2024-05-17 08:02:00,,,0.0,0.0,3,1,0,Positive,"['ramah', 'layan']",['ramah'],ramah,0.0,Neutral
"Baik sekali aplikasi ini,cuma tak lengkap saja",5,0,07.01.000,2024-05-17 07:08:02,,,0.0,0.0,7,1,1,Positive,['lengkap'],['lengkap'],lengkap,0.0,Neutral
susu.entrasol.promo diskon nya.harus sering sering dooong,5,0,07.01.000,2024-05-16 22:38:48,,,0.0,0.0,6,0,3,Positive,"['susu', 'entrasol', 'promo', 'diskon', 'dooong']","['susu', 'diskon']",susu diskon,0.0,Neutral
"ini ada pemberitahuan update lagi ????????!!!! males harus ada update terus , mana hp memori tinggal dikit , terus aja gini sebulan sekali!!! terlalu menyita waktu, aplikasi jadi ga efisien kalo gini.. masa terus aja update2 ? kasihan donk konsumen kalo gini, kasihan yg memori nya sedikit!!!!!! kayanya sengaja bikin ribet ya, padahal aplikasi udah bagus membantu konsumen cari informasi harga di Superindo , sayang sekali dibikin ribet terus😔😔😔😔",1,6,05.03.000,2024-05-16 19:48:04,,,0.0,0.0,69,1,30,Negative,"['pemberitahuan', 'males', 'hp', 'memori', 'tinggal', 'dikit', 'gin', 'bulan', 'sita', 'efisien', 'gin', 'kasihan', 'donk', 'konsumen', 'gin', 'kasihan', 'memori', 'kaya', 'sengaja', 'bikin', 'ribet', 'udah', 'bagus', 'bantu', 'konsumen', 'cari', 'informasi', 'harga', 'sayang', 'bikin', 'ribet']","['pemberitahuan', 'males', 'hp', 'memori', 'tinggal', 'dikit', 'gin', 'bulan', 'sita', 'efisien', 'gin', 'kasihan', 'donk', 'konsumen', 'gin', 'kasihan', 'memori', 'kaya', 'sengaja', 'bikin', 'ribet', 'udah', 'bantu', 'konsumen', 'cari', 'informasi', 'sayang', 'bikin', 'ribet']",pemberitahuan males hp memori tinggal dikit gin bulan sita efisien gin kasihan donk konsumen gin kasihan memori kaya sengaja bikin ribet udah bantu konsumen cari informasi sayang bikin ribet,0.0,Neutral
"Sering offline,sering error",2,0,05.03.000,2024-05-16 10:52:38,,,0.0,0.0,3,1,1,Negative,"['offline', 'error']","['offline', 'error']",offline error,0.0,Neutral
Bagus,5,0,07.01.000,2024-05-16 10:06:05,,,0.0,0.0,1,1,0,Positive,['bagus'],[],,0.0,Neutral
"Sangat membantu, info update harga",5,0,07.01.000,2024-05-16 09:55:03,,,0.0,0.0,5,1,1,Positive,"['bantu', 'info', 'harga']","['bantu', 'info']",bantu info,0.0,Neutral
"Promo katalog sekarang lebih ribet, kembalikan promo katalog seperti jaman 2018 , karena bagi saya aplikasi nya lebih sulit sekarang, dan juga kan sudah ada super ninja dan lagi sekarang pelit banget, mau ambil produk susu bahan kopian aja di kasih 4 pcs, gak bisa 6pcs, makanya saya udah pindah belanja di pasar tradisional aja dan sering juga kasir kurang ramah",2,0,,2024-05-16 08:10:43,,,0.3333333333333333,0.6666666666666666,61,1,6,Negative,"['promo', 'katalog', 'ribet', 'kembali', 'promo', 'katalog', 'jaman', 'sulit', 'super', 'ninja', 'pelit', 'banget', 'ambil', 'produk', 'susu', 'bahan', 'kopi', 'kasih', 'pcs', 'pcs', 'udah', 'pindah', 'belanja', 'pasar', 'tradisional', 'kasir', 'ramah']","['katalog', 'ribet', 'kembali', 'katalog', 'jaman', 'sulit', 'ninja', 'pelit', 'ambil', 'produk', 'susu', 'bahan', 'kasih', 'pcs', 'pcs', 'udah', 'pindah', 'pasar', 'tradisional', 'kasir', 'ramah']",katalog ribet kembali katalog jaman sulit ninja pelit ambil produk susu bahan kasih pcs pcs udah pindah pasar tradisional kasir ramah,0.0,Neutral
"Bagus, memudahkan untuk berbelanja",5,0,07.01.000,2024-05-16 06:28:38,,,0.0,0.0,4,1,1,Positive,"['bagus', 'mudah', 'belanja']",['mudah'],mudah,0.0,Neutral
"Berbelanja hemat dan mudah haya dengan sekali klik , memudahkan konsumen untuk berbelanja.jadi para konsumen tidak perlu repot lagi untuk pergi keluar.dengan adanya aplikasi ini kita jadi memudahkan kita semua .jadi sangat bagus",5,0,,2024-05-15 20:28:48,,,0.0,0.0,33,1,4,Positive,"['belanja', 'hemat', 'mudah', 'haya', 'klik', 'mudah', 'konsumen', 'belanja', 'konsumen', 'repot', 'pergi', 'mudah', 'bagus']","['hemat', 'mudah', 'klik', 'mudah', 'konsumen', 'konsumen', 'repot', 'pergi', 'mudah']",hemat mudah klik mudah konsumen konsumen repot pergi mudah,0.0,Neutral
Tempat perbelanjaan favorit dan ternyaman pelayanan toppp,5,0,07.01.000,2024-05-15 18:38:26,,,0.0,0.0,7,1,0,Positive,"['belanja', 'favorit', 'nyaman', 'layan', 'toppp']","['favorit', 'nyaman', 'toppp']",favorit nyaman toppp,0.0,Neutral
mantap selalu info promonya,5,0,07.01.000,2024-05-15 14:42:43,,,0.0,0.0,4,0,0,Positive,"['mantap', 'info', 'promonya']","['mantap', 'info', 'promonya']",mantap info promonya,0.0,Neutral
Semoga superindo bisa ngumpulin points,5,0,,2024-05-15 12:41:27,,,0.0,0.0,5,1,0,Positive,"['moga', 'ngumpulin', 'points']","['moga', 'ngumpulin']",moga ngumpulin,0.0,Neutral
Selalu fresh dan banyak promo,5,0,07.01.000,2024-05-15 12:30:03,,,0.3,0.5,5,1,0,Positive,"['fresh', 'promo']",['fresh'],fresh,0.3,Positive
"Supermarket lengkap dan banyak diskon, jaga trus kualitas buah buahannya.👍",5,0,08.00.000,2024-05-15 11:48:50,,,0.0,0.0,10,1,2,Positive,"['supermarket', 'lengkap', 'diskon', 'jaga', 'trus', 'kualitas', 'buah', 'buah']","['supermarket', 'lengkap', 'diskon', 'jaga', 'trus', 'kualitas', 'buah', 'buah']",supermarket lengkap diskon jaga trus kualitas buah buah,0.0,Neutral
Kurang lebih info produk secara detsi,4,0,07.01.000,2024-05-15 10:08:35,,,0.0,0.0,6,1,0,Positive,"['info', 'produk', 'detsi']","['info', 'produk']",info produk,0.0,Neutral
Mantap..!,5,0,07.01.000,2024-05-15 10:07:56,,,0.0,0.0,1,1,3,Positive,['mantap'],['mantap'],mantap,0.0,Neutral
Tampilan terlalu banyak dan rumit seakan2 ga mau rugi semua harus dilihat,3,0,07.01.000,2024-05-15 09:17:57,,,0.0,0.0,12,1,0,Neutral,"['tampil', 'rumit', 'akan', 'rugi']","['tampil', 'rumit', 'akan', 'rugi']",tampil rumit akan rugi,0.0,Neutral
Gak guna,1,0,08.00.000,2024-05-15 08:42:27,,,0.0,0.0,2,1,0,Negative,[],[],,0.0,Neutral
Informasinya sangat membantu,5,0,07.01.000,2024-05-15 08:11:40,,,0.0,0.0,3,1,0,Positive,"['informasi', 'bantu']","['informasi', 'bantu']",informasi bantu,0.0,Neutral
aplikasi sangat membantu buat kaum rebahan kaya saya kalau mau belanja,4,0,07.01.000,2024-05-15 08:01:39,,,0.0,0.0,11,0,0,Positive,"['bantu', 'kaum', 'rebah', 'kaya', 'belanja']","['bantu', 'kaya']",bantu kaya,0.0,Neutral
"Mudah ,terjangkau ,dan tempat nya tdk jg terlalu luas jd enak untuk mengambil barang2 yg di perlukan untuk mengirit waktu ..",5,30,08.00.000,2024-05-15 06:03:48,,,0.0,0.0,21,1,4,Positive,"['mudah', 'jangkau', 'luas', 'enak', 'ambil', 'barang', 'perlu', 'irit']","['mudah', 'jangkau', 'luas', 'enak', 'ambil', 'perlu', 'irit']",mudah jangkau luas enak ambil perlu irit,0.0,Neutral
Mulai terbiasa dengan versi yg baru,5,82,08.00.000,2024-05-15 05:28:02,,,0.0,0.0,6,1,0,Positive,['biasa'],['biasa'],biasa,0.0,Neutral
Tampilan bagus sebelum update...lebih mudah menggunakannya,5,0,07.01.000,2024-05-15 00:44:17,,,0.0,0.0,6,1,3,Positive,"['tampil', 'bagus', 'mudah', 'guna']","['tampil', 'mudah', 'guna']",tampil mudah guna,0.0,Neutral
Membantu untuk list belanja,4,0,07.01.000,2024-05-14 23:57:30,,,0.0,0.0,4,1,0,Positive,"['bantu', 'list', 'belanja']","['bantu', 'list']",bantu list,0.0,Neutral
Pelayanan dari semua pegawai nya ramah... sehingga nyaman untuk berbelanja,5,0,07.01.000,2024-05-14 21:52:58,,,0.0,0.0,10,1,3,Positive,"['layan', 'pegawai', 'ramah', 'nyaman', 'belanja']","['pegawai', 'ramah', 'nyaman']",pegawai ramah nyaman,0.0,Neutral
Mantab,5,0,07.01.000,2024-05-14 18:53:54,,,0.0,0.0,1,1,0,Positive,['mantab'],['mantab'],mantab,0.0,Neutral
Bagus,5,0,07.01.000,2024-05-14 17:56:18,,,0.0,0.0,1,1,0,Positive,['bagus'],[],,0.0,Neutral
aplikasi bagus... sangat membantu ibu2,5,0,07.01.000,2024-05-14 17:23:40,,,0.0,0.0,5,0,3,Positive,"['bagus', 'bantu']",['bantu'],bantu,0.0,Neutral
Dekat dan hemat,5,0,07.01.000,2024-05-14 17:00:14,,,0.0,0.0,3,1,0,Positive,['hemat'],['hemat'],hemat,0.0,Neutral
Sangat baik membanntu,5,0,3.1.2,2024-05-14 02:19:47,,,0.0,0.0,3,1,0,Positive,['membanntu'],[],,0.0,Neutral
My Super Indo Aplikasi Terbaik 💯,5,0,07.01.000,2024-05-13 01:06:47,,,0.3333333333333333,0.6666666666666666,6,5,0,Positive,"['my', 'super', 'indo', 'baik']","['my', 'indo', 'baik']",my indo baik,0.0,Neutral
Not bad,4,0,05.00.000,2024-05-11 16:29:46,,,0.3499999999999999,0.6666666666666666,2,1,0,Positive,"['not', 'bad']","['not', 'bad']",not bad,0.3499999999999999,Positive
"Keren setelah update kalau ada barang yang dibeli jadi gaperlu diclaim lagi,thx",5,1,07.01.000,2024-05-11 10:51:02,,,0.0,0.0,12,1,1,Positive,"['keren', 'barang', 'beli', 'gaperlu', 'diclaim', 'thx']","['keren', 'beli', 'gaperlu', 'thx']",keren beli gaperlu thx,0.0,Neutral
"Klu orang yg gamtek seperti saya kurang ngeri gmn cara buka katalog, lebih mudah yg biasa langsung bisa liat katalog",3,1,07.01.000,2024-05-06 15:34:30,,,0.0,0.0,20,1,1,Neutral,"['klu', 'orang', 'gamtek', 'ngeri', 'gmn', 'buka', 'katalog', 'mudah', 'langsung', 'liat', 'katalog']","['klu', 'orang', 'gmn', 'katalog', 'mudah', 'langsung', 'liat', 'katalog']",klu orang gmn katalog mudah langsung liat katalog,0.0,Neutral
