content,score,sentiment_rating,emoticon_happy_emoticon,emoticon_sad_emoticon,emoticon_wink_emoticon,emoticon_love_emoticon,emoticon_emoji_smile,emoticon_emoji_sad,emoticon_emoji_angry,caps_count,url_count,email_count,hashtag_count,mention_count,complaint_technical_issues,complaint_quality_issues,complaint_missing_features,complaint_performance_issues,complaint_security_concerns,complaint_payment_issues,complaint_customer_service,complaint_total,is_complaint,review_type
Lumayan lengkap...ok..harga..wajar..promo lebih hemat..,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Saya merasa terbantu oleh kasir yang selalu membantu membuatkan aplikasi ini.,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Aplikasi berjalan mulus,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Murah kumplit hemat,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Superindo pilihanku utk berbelanja bulanan..... Karena dekat dg Rumahku.... Tata letak sesuai produk.... Apa yg kucari TERSEDIA.... Good Luck.,5,Positive,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
"Kenapa Q daftar tp waktu mau masuk ko akun belum di verifikasi terus ya, Tp tak cobak daftar lagi malah akun sudah ke daftar😔😔",1,Negative,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
Belum coba banyak. Segini dl,4,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
Semua ok sering 2 di adakan discoun,4,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Terlalu sering update aplikasi. Sangat mengganggu,2,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
Sangat membantu krn kebetulan dekat ktr,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Sangat membantu melihat promo member,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Sàngat memuaskan dengan pilihan yang banyak sesuai kantong kita ,mantappp👍👍👍",5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Kami suka belanja di superindo krn cpt pelayanan,barang lengkap dan banyak promonya",4,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
"Saya sangat senang menggunakan aplikasi ini. Hemat waktu, dan bisa menyesuaikan berat timbangan yg ingin kita beli. Mohon ada penambahan fitur di saat ternyata barang kosong, dari pihak superindo bisa membantu untuk melakukan input penggantian barang lainnya yg ready sesuai permintaan di catatan pembeli. Jadi bisa lebih flexibel. Semoga masukan dapat dterima. Terima kasih. Sukses selalu.",5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,True,mixed
Bagus,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
Sangat membantu memenuhi kebutuhan bulanan,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Sy member superindo sejak dr jakarta,persisnya di m.karang, pluit. Pindah ke bsd sejak 2014, msh belanja di bsd mal n skrg di teras kota. ... Tp sy kecewa berat, sb member sy sdh 4 x dihapus. Dibantu cashier teraskota, aplikasi di up date lg, hingga 4 x membership sy hilang² terus... Hr ini di bantu sm supervisor P. Raji, sy diberi diskon, krn member sy hilaaang lg. Pertanyaannya, mengapa kita *haruuus* update tiap² 2 minggu ya ? ... Harap bisa diberi penjelasannya .... joe...",1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,True,mixed
sy ada member masak dibilang kasir tdk ada td,3,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
ok,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Bagus banget keren,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
Murah produknya lengkap,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Superindo terbaik,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
Bnyak promo..kmudahan belanja online pun bisa,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
"Harga discount oke, pelayanan ok",5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Top my superindo,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Jangan tergiur event yg diadakan Ga sesuai SOP,1,Negative,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,other
susah banget untuk unduh aplikasinya,2,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Ok,mmbantu",5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Saya puas dg superindo..sayuran organik dan buah2 an fresh dan lengkap,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Banyak promosi nya.... terimakasih,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Ok sip lah langganan,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Banyak diskon , gak sampai 2 jam sampai",5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Ada info2 promo yg menarik,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
Pelayanan nya sangat baik dan ramah terbantu bnget kalo mw nanya harga nya jga ga masalah tetap di layanin 👍👍👍👍👍👍👍👍👍👍👍👍,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Pokok'e 👍,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Sangat ok,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Muhammad Fateh Khaakaa,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Paling happy klo shopping di market yg satu ini,harga ok, produknya jg ok banget apalg promo2 yg menarik , tq sdh hadir buat kami makin berjaya n Gb",5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,request
Makin mudah belanja dg aplikasi my superindo,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Seru belanja di Superindo banyak promo,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Saya suka belanja di tgl tua..karena banyak promonya....,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
"Tempat nyaman, bersih dan sering banget ada promo",5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Bintang yang berbicara,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Pelayanan sangat baik,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Menyenangkan,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Saya paling belanja senin Sama jumat cari promo weakdays sm jsm karena deket rumah sekalian anter anak sekolah .lumayan promo2 nya sejauh ini blm menang lg undian,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Stok lengkap & harga kompetitip,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Tolong tambahkan filter tersendiri untuk produk online yang promo, susah banget kalo mau milih satu-satu dari semua produk yang dimasukin. Dan metode pembayarannya juga perlu ditambah kaya m-banking lain atau COD",4,Positive,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,request
"Belanja di Superindo sangat praktis. Nyaman, juga bnyk macam2 yg tentunya kita butuhkan. Yg penting sll ada discount nya.syukur2 ada hadiah2nya.. .amien.",5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Lengkap dan banyak prominyaaaa,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
RIZKI RIDHO RHOMA IRAMA DAN RANI CANTIK DAN FITRI CANTIK DAN MITA CANTIK DAN VIRZHA CANTIK DAN ECHA DAN MUTIA DAN YANTI CANTIK DAN PIPIT CANTIK 💛🧡💛💚💙❤️🧡💛💘💝💖💗💓💞💕♥️❣️,5,Positive,0,0,0,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Ramah pelayanan nya,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Ok,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Mantaap,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Terimakasih,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Ngecek harga sebelum belanja,4,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Kadang lemot,4,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Bagus bisa cek harga harga,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Suka banget sama promo² tiap minggunya yg beda² jadi punya banyak pilihan dan bisa beli diharga promo member,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Lengkap dan bersih. Pelayan ramah,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Sangat bagus pelayanannya,harga banyak promo",5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
Banyak discount ya jadi member,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Harga ok Mutu ok Pelayanan ok,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Yang jelas superindo terbaik dan terlengkap serta terjaga kualitas brgnya.,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
Aplikasi yang sangat berguna dan membantu memenuhi kebutuhan sehari hari dan complimenter mantap👍👍,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"praktis,lokasi bersih,harga terjangkau",4,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Sangat senang... Alhamdulillah semoga bs berlangganan terus di superindo 😀😄,5,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Harganya murah harus jual bir juga.,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Bagus,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
Memudahkan dalam berbelanja dan cek promo 😊,5,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Setelah Update malah gak bisa buka dicoba masukin Id dan pass susah, katanya tidak terdaftar",5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,True,mixed
Pelayanan menyenangkan,3,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Mantab,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Oke banget,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Good,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Diaplikasi surat masuk atau pemberitahuan tidak update,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
Good job,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Suka sekali belanja di superindo kadang bisa 3 hari sekali beli perdagingan.. Sayangnya kenapa gg sistem ngumpulin point aja ya kalo scan member nnti bisa buat potongan atau bonus apa.. Kalo cuma sekedar scan trus dpet kupon undian kayanya gg kejangkau hadiahnya suka pda angus 😅😅,4,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Sangat membantu utk promo2nya,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Semoga selalu dapat diskon,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Masih agak bingung promonya,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
aplikasi ini apakah ada fungsinya...? soalnya kalau aku belanja juga harganya juga masih dengan harga yg sama dan tidak mendapatkan hadiah atau promonya,3,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
Superindo banyak promo nya,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Keren,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Keren,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Cepat tepat memudahkan,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
Banyak promo dan dekat rumah,4,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Kalau pembayaran bisa menggunakan scan QR atau pembayaran virtual akan lebih modern,4,Positive,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,True,mixed
Murah2 sekali dan sering banyak promo,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Belanja d super Indo aman ,hemat dan menyenangkan",5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,True,other
Bagus,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
Ok,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Kmrn bisa daftar pakai facebook, skrg kok gak bs, terpaksa ganti akun lain...",2,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Mohon update buat nyari order donk,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Alhamdulillah belanja disini murah meriah banyak promo Dan saya dapat sepeda motor listrik 🙏,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Banyak promo nya , lebih lengkap produknya serta lebih menarik dan nyaman belanja di Superindo,",5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
Saya tadi berbelanja di Superindo ketika saya beritahu no.telp. ternya ta tdk sda.Jadi saya coba cek.kembali diaplikasi sdh pembaha ruan.Sdh ber-ulang2 kali dimasukin no.telp. tdk terdapat.Dg ini sy minta dimasukin lagi teri makasih.,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,request
Lebih nyaman belanja di superindo,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
"Sangat membantu untuk belanja bulanan tanpa keluar rumah, dan terkadang suka ada promo sehingga bisa lebih menghemat pengeluaran😁👍",5,Positive,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Oke,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Top,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Lebih hemat Lebih segar Lebih dekat,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Keren,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
S eeeedweww q mau ikutan,3,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Kenapa harus update terus yaa???,3,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
Baik sejali,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Good....enjoy special market place,4,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Sangat bermanfaat,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Stok d aplikasi dengan stok di toko, tidak singkron...tolong d perhatikan kembali...terimakasih,🙏🙏",2,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,request
Semua kebutuhan tersedia lengkap dalam ruang toko yang nyaman,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
Barangnya berkualitas dan segar,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Selama saya belanja di Super Indo Praktis dan banyak promo yg menghemat pengeluaran,4,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Tempat belanja yg nyaman, Murah dan lengkap",4,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
paraaah pelayanan suliittt,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Terjamin,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Terbaik promonya,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
ok,2,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Selalu lemot,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Klo buka aplikasi member susah sll tulisan msk stlh diisi email dan isi password g bisa msk,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Aplikasi ini membantu dlm berbelanja,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Belanja asik karena dekat dr rumah...🤣,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Tingkatkan lagi kemudahan tampilannya,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Masih lebih bagus aplikasi alfagift. Tingkatkan ya. Tks,3,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
mantap,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
murah bersih segar,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Setiap bayar pakai cc, pas keluar aplikasi sebentar untuk buka kode otp di aplikasi sms, lalu kembali lagi ke aplikasi mysuperindo langsung blank putih dan transaksi gagal terus, tolong perbaiki (device Samsung S21+)",1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,True,request
"Sebenarnya aplikasi ini sangat membantu kita ,tapi jangan keseringan update terus dong..seminggu sekali pasti update aplikasi terus 😶",3,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
mantap,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Keren sih,bisa belanja online juga,apalagi klo lagi ada kupon undian ga perlu isi² kupon lagi langsung otomatis",5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
bagus memuaskan terus di tingkatkan ya,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
Kenapa rasa sering bngt update aplikasinya??,4,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
memuaskan,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Pengalaman saya, belanja di Superindo Sungguh sangat efektif dan efisien. Dekat dg rumah, dan bisa belanja sesuai kebutuhan, terutama utk daging, ayam udang, buah 2 an dll, artinya yg kita ambil itu yg kita bayar.contoh saya butuh udang hanya utk 2 org ya saya ambil sesuai kebutuhan. Ga over bugjet dan tidak ada yg mubazir.",5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,True,mixed
AlhamduliLlaah.. banyak discount,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Tempatnya nyaman utk berbelanja,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
Membantu sekali. Mending mamber begini langsung potongan harga daripada ngumpulin point,4,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,True,other
Ok,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Belanja murah,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Makin asyik aja gan.,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Kenapa si aku download ngak bisa ke buka gitu kesel deh 🥺,4,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Nice good,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Bagus infonya,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
"Aplikasi ini kenapa tidak bisa mencari ataumelihat item yang mau dibeli ya, dan tidak semua item muncul di aplikasi ini, mohon dibuat bisa terlihat semua itemdi Superindo begitu juga harganya,baik promo ataupun tidak promo, biar saat kesana bisa tau apa yang akan dibeli. Terima kasih🙏",4,Positive,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,True,mixed
Ok,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Semakin simpel...,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Belanja di superindo, enak, nyaman, cepat pelayanannya, oke semuanya. Top pokoknya.",5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
Ok,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Gabisa daftar akunnnn,3,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Menyenangkan playanan ramah2,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"Saya suka aplikasi ini, mempermudah belanja dan melihat diskon. Salahnya saya kurang saya tampilan barunya karena berantakan.",3,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
Ok banget,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Mempermudah mencari produk yg promo dgn harga lbh terjangkau,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Membantu updated harga dan promo yg ada di superindo...good job,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
Belanja nyaman dan kumplit.,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
Ok,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
knp di Mojokerto ga bisa belanja online,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
"Bykin LG promo susu nya dan prozen makanan nugget, sosis",5,Positive,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Jangan keseringan update,3,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
Aplikasi bagusss bangettt. Ngebantu pas ada promo tp cuma keseringan update,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
Good,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Lengkap...nyaman...barang bagus,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,praise
"Apanya yg harus dinilai? App biasa aja,toko jg biasa..harga biasa. Lokasi jauh dr rmh sy. Jd nggak pernah lagi belanja d sini.",3,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Gak bisa masukin barang ke keranjang. Aneh bgt dah,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,True,mixed
senang,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Aplikasi mysuperindo membantu saya memberikan informasi harga promo dan saya sering mendapatkan discount,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Superindo ok banget,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Ok,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
"bagus sih, cuma adain fitur pembayaran tunai juga dong buat yang pengiriman grab ekspress🥲",5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,True,mixed
Cara verifikasi nya gimana ini ga bisa aplikasi Superindo sudah saya ke browser juga ga bisa lewat email verifikasi nya,2,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Harganya terjangkau,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Gak guna gak bisa online padahal udh pilih toko yg bisa,1,Negative,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,True,mixed
Pelajannya Ramah kami Puas,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
Apl nya kudu update trs,4,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,informational
Terlalu sering minta d update...,4,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,mixed
Oke,5,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,other
